"District","FIPS","Year","English Learner Status","Variable","Measure Type","Value"
"South Windsor School District","900371390","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","3.8"
"Sprague School District","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Sprague School District","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","8.1"
"Sprague School District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Sprague School District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","8.4"
"Sprague School District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Sprague School District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","8.3"
"Sprague School District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Sprague School District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","12.0"
"Sprague School District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Sprague School District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","8.4"
"Stafford School District","901372090","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Stafford School District","901372090","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","7.8"
"Stafford School District","901372090","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Stafford School District","901372090","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","7.1"
"Stafford School District","901372090","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Stafford School District","901372090","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","7.4"
"Stafford School District","901372090","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Stafford School District","901372090","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","8.6"
"Stafford School District","901372090","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Stafford School District","901372090","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","8.0"
"Stamford Academy District","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-6666"
"Stamford Academy District","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","-9999"
"Stamford Academy District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-6666"
"Stamford Academy District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","97.3"
"Stamford Academy District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-6666"
"Stamford Academy District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","-9999"
"Stamford Academy District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-6666"
"Stamford Academy District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","86.9"
"Stamford Academy District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-6666"
"Stamford Academy District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","99.3"
"Stamford Charter School for Excellence District","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-6666"
"Stamford Charter School for Excellence District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","8.2"
"Stamford School District","900173070","2011-2012","English Language Learner","Chronically Absent Students","Percent","11.6"
"Stamford School District","900173070","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","9.3"
"Stamford School District","900173070","2012-2013","English Language Learner","Chronically Absent Students","Percent","17.6"
"Stamford School District","900173070","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","14.0"
"Stamford School District","900173070","2013-2014","English Language Learner","Chronically Absent Students","Percent","13.2"
"Stamford School District","900173070","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","9.5"
"Stamford School District","900173070","2014-2015","English Language Learner","Chronically Absent Students","Percent","15.7"
"Stamford School District","900173070","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","13.7"
"Stamford School District","900173070","2015-2016","English Language Learner","Chronically Absent Students","Percent","13.6"
"Stamford School District","900173070","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","11.4"
"Sterling School District","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-6666"
"Sterling School District","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","8.2"
"Sterling School District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-6666"
"Sterling School District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","5.1"
"Sterling School District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-6666"
"Sterling School District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","6.9"
"Sterling School District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-6666"
"Sterling School District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","7.0"
"Sterling School District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-6666"
"Sterling School District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","8.6"
"Stonington School District","901173770","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Stonington School District","901173770","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","16.7"
"Stonington School District","901173770","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Stonington School District","901173770","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","6.4"
"Stonington School District","901173770","2013-2014","English Language Learner","Chronically Absent Students","Percent","50.0"
"Stonington School District","901173770","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","8.4"
"Stonington School District","901173770","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Stonington School District","901173770","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","8.3"
"Stonington School District","901173770","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Stonington School District","901173770","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","6.1"
"Stratford School District","900174190","2011-2012","English Language Learner","Chronically Absent Students","Percent","6.9"
"Stratford School District","900174190","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","9.4"
"Stratford School District","900174190","2012-2013","English Language Learner","Chronically Absent Students","Percent","10.0"
"Stratford School District","900174190","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","12.6"
"Stratford School District","900174190","2013-2014","English Language Learner","Chronically Absent Students","Percent","10.0"
"Stratford School District","900174190","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","11.3"
"Stratford School District","900174190","2014-2015","English Language Learner","Chronically Absent Students","Percent","9.6"
"Stratford School District","900174190","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","10.3"
"Stratford School District","900174190","2015-2016","English Language Learner","Chronically Absent Students","Percent","11.4"
"Stratford School District","900174190","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","11.8"
"Suffield School District","900374540","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Suffield School District","900374540","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","7.6"
"Suffield School District","900374540","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Suffield School District","900374540","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","5.7"
"Suffield School District","900374540","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Suffield School District","900374540","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","6.7"
"Suffield School District","900374540","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Suffield School District","900374540","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","1.2"
"Suffield School District","900374540","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Suffield School District","900374540","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","6.1"
"The Bridge Academy District","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-6666"
"The Bridge Academy District","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","4.2"
"The Bridge Academy District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","5.4"
"The Bridge Academy District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","8.5"
"The Bridge Academy District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","7.5"
"The Bridge Academy District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"The Bridge Academy District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","8.0"
"The Gilbert School District","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"The Gilbert School District","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","12.9"
"The Gilbert School District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"The Gilbert School District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","15.1"
"The Gilbert School District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"The Gilbert School District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","16.1"
"The Gilbert School District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"The Gilbert School District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","23.7"
"The Gilbert School District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"The Gilbert School District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","4.7"
"Thomaston School District","900575730","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","5.9"
"Thomaston School District","900575730","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","6.7"
"Thomaston School District","900575730","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","5.5"
"Thomaston School District","900575730","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","6.8"
"Thomaston School District","900575730","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Thomaston School District","900575730","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","6.9"
"Thompson School District","901575870","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Thompson School District","901575870","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","11.8"
"Thompson School District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-6666"
"Thompson School District","901575870","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","8.3"
"Thompson School District","901575870","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Thompson School District","901575870","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","5.7"
"Thompson School District","901575870","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Thompson School District","901575870","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","5.6"
"Thompson School District","901575870","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Thompson School District","901575870","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","7.8"
"Tolland School District","901376290","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Tolland School District","901376290","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","5.8"
"Tolland School District","901376290","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Tolland School District","901376290","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","5.7"
"Tolland School District","901376290","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Tolland School District","901376290","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","3.4"
"Tolland School District","901376290","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Tolland School District","901376290","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","4.4"
"Tolland School District","901376290","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Tolland School District","901376290","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","4.9"
"Torrington School District","900576570","2011-2012","English Language Learner","Chronically Absent Students","Percent","7.9"
"Torrington School District","900576570","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","14.6"
"Torrington School District","900576570","2012-2013","English Language Learner","Chronically Absent Students","Percent","7.3"
"Torrington School District","900576570","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","14.5"
"Torrington School District","900576570","2013-2014","English Language Learner","Chronically Absent Students","Percent","10.6"
"Torrington School District","900576570","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","14.6"
"Torrington School District","900576570","2014-2015","English Language Learner","Chronically Absent Students","Percent","6.7"
"Torrington School District","900576570","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","11.1"
"Torrington School District","900576570","2015-2016","English Language Learner","Chronically Absent Students","Percent","3.2"
"Torrington School District","900576570","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","10.4"
"Trailblazers Academy District","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-6666"
"Trailblazers Academy District","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","6.5"
"Trailblazers Academy District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-6666"
"Trailblazers Academy District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-6666"
"Trailblazers Academy District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","0.0"
"Trailblazers Academy District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-6666"
"Trailblazers Academy District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","65.9"
"Trailblazers Academy District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Trailblazers Academy District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","18.3"
"Trumbull School District","900177200","2011-2012","English Language Learner","Chronically Absent Students","Percent","13.8"
"Trumbull School District","900177200","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","5.9"
"Trumbull School District","900177200","2012-2013","English Language Learner","Chronically Absent Students","Percent","7.3"
"Trumbull School District","900177200","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","4.1"
"Trumbull School District","900177200","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Trumbull School District","900177200","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","2.1"
"Trumbull School District","900177200","2014-2015","English Language Learner","Chronically Absent Students","Percent","9.3"
"Trumbull School District","900177200","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","3.3"
"Trumbull School District","900177200","2015-2016","English Language Learner","Chronically Absent Students","Percent","10.3"
"Trumbull School District","900177200","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","4.7"
"Unified School District #1","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","46.8"
"Unified School District #1","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","43.0"
"Unified School District #1","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","21.9"
"Unified School District #1","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","31.8"
"Unified School District #1","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-6666"
"Unified School District #1","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","34.3"
"Unified School District #2","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Unified School District #2","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","19.4"
"Unified School District #2","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","21.8"
"Unified School District #2","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Unified School District #2","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","-9999"
"Unified School District #2","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","3.3"
"Unified School District #2","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-6666"
"Unified School District #2","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","9.1"
"Union School District","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-6666"
"Union School District","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","0.0"
"Union School District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-6666"
"Union School District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","0.0"
"Union School District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-6666"
"Union School District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","-9999"
"Union School District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-6666"
"Union School District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","7.8"
"Union School District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-6666"
"Union School District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","-9999"
"Vernon School District","901378250","2011-2012","English Language Learner","Chronically Absent Students","Percent","16.7"
"Vernon School District","901378250","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","9.8"
"Vernon School District","901378250","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Vernon School District","901378250","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","8.1"
"Vernon School District","901378250","2013-2014","English Language Learner","Chronically Absent Students","Percent","14.9"
"Vernon School District","901378250","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","7.0"
"Vernon School District","901378250","2014-2015","English Language Learner","Chronically Absent Students","Percent","9.6"
"Vernon School District","901378250","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","9.0"
"Vernon School District","901378250","2015-2016","English Language Learner","Chronically Absent Students","Percent","13.8"
"Vernon School District","901378250","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","9.9"
"Voluntown School District","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-6666"
"Voluntown School District","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","7.8"
"Voluntown School District","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-6666"
"Voluntown School District","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","8.8"
"Voluntown School District","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-6666"
"Voluntown School District","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","9.3"
"Voluntown School District","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-6666"
"Voluntown School District","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","6.8"
"Voluntown School District","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-6666"
"Voluntown School District","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","3.1"
"Wallingford School District","900978740","2011-2012","English Language Learner","Chronically Absent Students","Percent","10.1"
"Wallingford School District","900978740","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","11.3"
"Wallingford School District","900978740","2012-2013","English Language Learner","Chronically Absent Students","Percent","6.9"
"Wallingford School District","900978740","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","9.8"
"Wallingford School District","900978740","2013-2014","English Language Learner","Chronically Absent Students","Percent","4.9"
"Wallingford School District","900978740","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","5.6"
"Wallingford School District","900978740","2014-2015","English Language Learner","Chronically Absent Students","Percent","5.3"
"Wallingford School District","900978740","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","5.2"
"Wallingford School District","900978740","2015-2016","English Language Learner","Chronically Absent Students","Percent","7.3"
"Wallingford School District","900978740","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","5.0"
"Waterbury School District","900980070","2011-2012","English Language Learner","Chronically Absent Students","Percent","23.7"
"Waterbury School District","900980070","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","17.4"
"Waterbury School District","900980070","2012-2013","English Language Learner","Chronically Absent Students","Percent","23.5"
"Waterbury School District","900980070","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","19.3"
"Waterbury School District","900980070","2013-2014","English Language Learner","Chronically Absent Students","Percent","25.4"
"Waterbury School District","900980070","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","19.9"
"Waterbury School District","900980070","2014-2015","English Language Learner","Chronically Absent Students","Percent","25.0"
"Waterbury School District","900980070","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","17.7"
"Waterbury School District","900980070","2015-2016","English Language Learner","Chronically Absent Students","Percent","19.7"
"Waterbury School District","900980070","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","15.7"
"Waterford School District","901180280","2011-2012","English Language Learner","Chronically Absent Students","Percent","21.7"
"Waterford School District","901180280","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","6.9"
"Waterford School District","901180280","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Waterford School District","901180280","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","7.5"
"Waterford School District","901180280","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Waterford School District","901180280","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","5.9"
"Waterford School District","901180280","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Waterford School District","901180280","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","6.0"
"Waterford School District","901180280","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Waterford School District","901180280","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","5.7"
"Watertown School District","900580490","2011-2012","English Language Learner","Chronically Absent Students","Percent","8.3"
"Watertown School District","900580490","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","11.4"
"Watertown School District","900580490","2012-2013","English Language Learner","Chronically Absent Students","Percent","10.5"
"Watertown School District","900580490","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","10.3"
"Watertown School District","900580490","2013-2014","English Language Learner","Chronically Absent Students","Percent","9.7"
"Watertown School District","900580490","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","10.4"
"Watertown School District","900580490","2014-2015","English Language Learner","Chronically Absent Students","Percent","11.0"
"Watertown School District","900580490","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","9.3"
"Watertown School District","900580490","2015-2016","English Language Learner","Chronically Absent Students","Percent","-9999"
"Watertown School District","900580490","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","8.0"
"Westbrook School District","900781680","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Westbrook School District","900781680","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","5.2"
"Westbrook School District","900781680","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Westbrook School District","900781680","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","7.3"
"Westbrook School District","900781680","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Westbrook School District","900781680","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","4.7"
"Westbrook School District","900781680","2014-2015","English Language Learner","Chronically Absent Students","Percent","-9999"
"Westbrook School District","900781680","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","3.5"
"Westbrook School District","900781680","2015-2016","English Language Learner","Chronically Absent Students","Percent","11.8"
"Westbrook School District","900781680","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","3.9"
"Western Connecticut Regional Educational Services","","2011-2012","English Language Learner","Chronically Absent Students","Percent","-6666"
"Western Connecticut Regional Educational Services","","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","50.0"
"Western Connecticut Regional Educational Services","","2012-2013","English Language Learner","Chronically Absent Students","Percent","-6666"
"Western Connecticut Regional Educational Services","","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","58.1"
"Western Connecticut Regional Educational Services","","2013-2014","English Language Learner","Chronically Absent Students","Percent","-6666"
"Western Connecticut Regional Educational Services","","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","58.3"
"Western Connecticut Regional Educational Services","","2014-2015","English Language Learner","Chronically Absent Students","Percent","-6666"
"Western Connecticut Regional Educational Services","","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","65.4"
"Western Connecticut Regional Educational Services","","2015-2016","English Language Learner","Chronically Absent Students","Percent","-6666"
"Western Connecticut Regional Educational Services","","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","-9999"
"West Hartford School District","900382590","2011-2012","English Language Learner","Chronically Absent Students","Percent","12.8"
"West Hartford School District","900382590","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","5.1"
"West Hartford School District","900382590","2012-2013","English Language Learner","Chronically Absent Students","Percent","13.5"
"West Hartford School District","900382590","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","5.6"
"West Hartford School District","900382590","2013-2014","English Language Learner","Chronically Absent Students","Percent","9.8"
"West Hartford School District","900382590","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","4.8"
"West Hartford School District","900382590","2014-2015","English Language Learner","Chronically Absent Students","Percent","7.8"
"West Hartford School District","900382590","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","5.1"
"West Hartford School District","900382590","2015-2016","English Language Learner","Chronically Absent Students","Percent","8.1"
"West Hartford School District","900382590","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","5.2"
"West Haven School District","900982870","2011-2012","English Language Learner","Chronically Absent Students","Percent","9.7"
"West Haven School District","900982870","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","15.0"
"West Haven School District","900982870","2012-2013","English Language Learner","Chronically Absent Students","Percent","13.7"
"West Haven School District","900982870","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","16.9"
"West Haven School District","900982870","2013-2014","English Language Learner","Chronically Absent Students","Percent","10.9"
"West Haven School District","900982870","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","15.3"
"West Haven School District","900982870","2014-2015","English Language Learner","Chronically Absent Students","Percent","10.2"
"West Haven School District","900982870","2014-2015","Non-English Language Learner","Chronically Absent Students","Percent","17.2"
"West Haven School District","900982870","2015-2016","English Language Learner","Chronically Absent Students","Percent","7.8"
"West Haven School District","900982870","2015-2016","Non-English Language Learner","Chronically Absent Students","Percent","11.9"
"Weston School District","900183430","2011-2012","English Language Learner","Chronically Absent Students","Percent","-9999"
"Weston School District","900183430","2011-2012","Non-English Language Learner","Chronically Absent Students","Percent","11.1"
"Weston School District","900183430","2012-2013","English Language Learner","Chronically Absent Students","Percent","-9999"
"Weston School District","900183430","2012-2013","Non-English Language Learner","Chronically Absent Students","Percent","7.8"
"Weston School District","900183430","2013-2014","English Language Learner","Chronically Absent Students","Percent","-9999"
"Weston School District","900183430","2013-2014","Non-English Language Learner","Chronically Absent Students","Percent","5.5"
